site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds,RCI_weeds_grace
DE,2023,2,215,11/17/2022,3,19,7,17.78,0.2667,3.74953131,682.414698,248,15073.9,3.02792987,14.8961002,22.76856,-12.728836,15,13,52,4.01,18.2,6.2,863.5,1533.03,1.7,6.68,202,1.3,15,0.59210526,-0.7438017
DE,2023,3,312,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2054.74316,1056,15073.9,3.02792987,14.8961002,22.76856,-12.728836,15,13,52,24.32,54.8,26.4,1285.61,1948.46,1.5,6.57,207,1.32,15,0.12582782,-0.2235294
NY,2022,3,5.7,10/21/2022,2,35,7.5,19.05,0.28575,3.49956256,1564.30446,216,13014.47,2.80097925,13.7832702,21.245,-5.6827601,15,13,52,9.27,44.7,5.4,691.5179,1211.30438,28.6895,5.38,37,4.51,15,0.36094675,-0.5304348
PA,2023,2,205,10/10/2022,1,14,7.5,19.05,0.28575,3.49956256,4979.87752,36,15073.9,3.24421057,15.9643563,21.245,-18.568593,15,13,52,5.5,142.3,0.9,805.16134,1429.90537,15.75,5.88,62,2.46,15,0.61702128,-0.7631579
VT,2023,3,320,10/3/2022,2.5,21,6,15.24,0.2286,4.37445319,12510.0612,0,15073.9,2.59536846,12.7754539,26.548,1.75763701,15,13,52,27.85,285.98,0,617.116409,1383.89279,26.95,6.49,54,3.38,15,1,-1
VT,2023,4,429,10/10/2022,3,28,6,15.24,0.2286,4.37445319,5423.44707,0,15073.9,2.59536846,12.7754539,26.548,1.75763701,15,13,52,4.79,123.98,0,542.92,1309.7,42.7,6.13,66,3.75,15,1,-1
CT,2023,1,18,10/31/2022,3,0,7.5,19.05,0.28575,3.49956256,1354.33071,252,15073.9,3.24421057,15.9643563,21.245,-12.304638,15,14,56,4.95,38.7,6.3,552.86,1121.48,29.05,6.02,85,3.76,15,0.32258065,-0.4878049
DE,2023,3,317,10/31/2022,2,36,7,17.78,0.2667,3.74953131,914.885639,1000,15073.9,3.02792987,14.8961002,22.76856,-6.0156695,15,14,56,25.47,24.4,25,1159.67,1829.2,1.55,6.7,221,1.24,15,-0.0729614,0.15740741
MA,2023,1,105,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,5410.32371,432,15073.9,3.24421057,15.9643563,21.245,-12.304638,15,14,56,54.92,154.6,10.8,1150.7,1935.59,3.55,6.83,526,2.39,15,0.42091153,-0.5924528
NY,2022,1,2.3,10/21/2022,2,0,7.5,19.05,0.28575,3.49956256,3016.62292,336,13014.47,2.80097925,13.7832702,21.245,1.57241218,15,14,56,24.53,86.2,8.4,691.5179,1211.30438,28.6895,5.38,37,4.51,15,0.33333333,-0.5
PA,2022,1,117,10/7/2022,1,0,7.5,19.05,0.28575,3.49956256,1704.28696,456,13014.47,2.80097925,13.7832702,21.245,1.57241218,15,14,56,5.69,48.7,11.4,869.27,1566.61,12.8875,5.74,20,2.39,15,0.10236221,-0.1857143
VT,2022,1,110,9/29/2022,1.5,0,6,15.24,0.2286,4.37445319,3754.82916,156.4,13014.47,2.2407834,11.0300428,26.548,26.926072,15,14,56,23.17,85.8353947,3.91,675.28,1233.25,27.132,7.12,31,3.84,15,0.83463734,-0.9098663
DE,2023,2,202,10/31/2022,2,0,7,17.78,0.2667,3.74953131,884.889389,584,15073.9,3.02792987,14.8961002,22.76856,0.697497,15,15,60,11.18,23.6,14.6,1159.67,1829.2,1.55,6.7,221,1.24,15,0.34234234,-0.5100671
MA,2022,3,311,10/6/2022,2,41,7.5,19.05,0.28575,3.49956256,4225.72179,0,13014.47,2.80097925,13.7832702,21.245,8.82758448,15,15,60,na,120.75,0,na,1595.04,7.9085,6.8,478,1.68,15,1,-1
NY,2022,2,3.5,10/21/2022,2,21,7.5,19.05,0.28575,3.49956256,2411.1986,200,13014.47,2.80097925,13.7832702,21.245,8.82758448,15,15,60,17.18,68.9,5,691.5179,1211.30438,28.6895,5.38,37,4.51,15,0.08256881,-0.1525424
NY,2023,3,409,9/30/2022,1,12,7.5,19.05,0.28575,3.49956256,6663.1671,732,15073.9,3.24421057,15.9643563,21.245,-6.040684,15,15,60,67.61,190.4,18.3,1029.62546,1314.57348,27,6.6,na,3.92,15,0.584563,-0.7378224
PA,2022,1,112,11/1/2022,3,0,7.5,19.05,0.28575,3.49956256,2390.20123,8.36,13014.47,2.80097925,13.7832702,21.245,8.82758448,15,15,60,2.25,68.3,0.209,497.57,1160.31,8.8115,5.44,25,2.29,15,0.96059949,-0.9799038
BARC,2022,1,111,21-Oct,2,0,7.5,19.05,0.28575,3.49956256,5417.32284,656,13014.47,2.80097925,13.7832702,21.245,16.0827568,15,16,64,80.19,154.8,16.4,880.43,1691.62,25.0335,6.53,56,2.38,15,0.56149733,-0.7191781
PA,2023,1,105,10/24/2022,2,0,7.5,19.05,0.28575,3.49956256,4290.46369,96,15073.9,3.24421057,15.9643563,21.245,0.22327039,15,16,64,14.52,122.6,2.4,679.811233,1304.55527,29.6,5.83,39,2.53,15,0.7,-0.8235294
VT,2023,1,125,10/10/2022,3,7,6,15.24,0.2286,4.37445319,8730.97113,0,15073.9,2.59536846,12.7754539,26.548,25.2401686,15,16,64,17.38,199.59,0,542.92,1309.7,42.7,6.13,66,3.75,15,1,-1
VT,2023,3,316,9/24/2022,2,21,6,15.24,0.2286,4.37445319,13157.4803,0,15073.9,2.59536846,12.7754539,26.548,25.2401686,15,16,64,62.12,300.78,0,743.41,1510.18,14.9,6.96,43,3.74,15,1,-1
VT,2023,4,413,9/24/2022,2,28,6,15.24,0.2286,4.37445319,5549.86877,0,15073.9,2.59536846,12.7754539,26.548,25.2401686,15,16,64,43.72,126.87,0,743.41,1510.18,14.9,6.96,43,3.74,15,1,-1
VT,2023,4,420,10/3/2022,2.5,28,6,15.24,0.2286,4.37445319,11017.9353,8,15073.9,2.59536846,12.7754539,26.548,25.2401686,15,16,64,32.22,251.87,0.2,617.116409,1383.89279,26.95,6.49,54,3.38,15,0.91836735,-0.9574468
BARC,2022,2,202,21-Oct,2,17,7.5,19.05,0.28575,3.49956256,9823.27209,246.8,13014.47,2.80097925,13.7832702,21.245,23.3379291,15,17,68,73.81,280.7,6.17,880.43,1691.62,25.0335,6.53,56,2.38,15,0.81435234,-0.8976783
VT,2022,3,324,10/13/2022,2.5,23,6,15.24,0.2286,4.37445319,3457.33497,239.2,13014.47,2.2407834,11.0300428,26.548,54.1245159,15,17,68,5.87,79.0346774,5.98,427.27,985.23,12.8805,6.6,81,3.43,15,0.07501934,-0.1395683
VT,2023,1,122,10/3/2022,2.5,0,6,15.24,0.2286,4.37445319,6387.13911,0,15073.9,2.59536846,12.7754539,26.548,33.0676792,15,17,68,20.5,146.01,0,617.116409,1383.89279,26.95,6.49,54,3.38,15,1,-1
VT,2023,4,406,9/12/2022,1,21,6,15.24,0.2286,4.37445319,11261.5923,0,15073.9,2.59536846,12.7754539,26.548,33.0676792,15,17,68,71.88,257.44,0,978.71,1745.48,38.4,6.71,54,4.04,15,1,-1
MA,2023,3,312,10/6/2022,2,37,7.5,19.05,0.28575,3.49956256,2124.23447,92,15073.9,3.24421057,15.9643563,21.245,12.7511792,15,18,72,31.06,60.7,2.3,913.89,1698.78,3.05,7.01,547,2.24,15,0.71069182,-0.8308824
PA,2022,3,305,11/1/2022,3,32,7.5,19.05,0.28575,3.49956256,2386.70166,68,13014.47,2.80097925,13.7832702,21.245,30.5931014,15,18,72,2.19,68.2,1.7,497.57,1160.31,8.8115,5.44,25,2.29,15,0.39285714,-0.5641026
NY,2023,3,307,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,2754.15573,108,15073.9,3.24421057,15.9643563,21.245,19.0151336,15,19,76,28.77,78.7,2.7,777.219663,1062.16767,13.4,6.61,119,3.39,15,0.52212389,-0.6860465
VT,2022,4,401,9/20/2022,1,23,6,15.24,0.2286,4.37445319,9354.76815,471.6,13014.47,2.2407834,11.0300428,26.548,72.2568119,15,19,76,32.43,213.85,11.79,893.38,1451.35,17.9205,6.94,48,3.65,15,0.5,-0.6666667
VT,2023,2,223,10/3/2022,2.5,12,6,15.24,0.2286,4.37445319,6196.41295,0,15073.9,2.59536846,12.7754539,26.548,48.7227002,15,19,76,13.66,141.65,0,617.116409,1383.89279,26.95,6.49,54,3.38,15,1,-1
DE,2023,2,213,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2512.18598,880,15073.9,3.02792987,14.8961002,22.76856,34.2633293,15,20,80,20.91,67,22,1455.98,2125.5,1.5,6.57,207,1.32,15,0.140625,-0.2465753
MA,2023,2,211,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,6442.69466,0,15073.9,3.24421057,15.9643563,21.245,25.279088,15,20,80,69.71,184.1,0,1150.7,1935.59,3.55,6.83,526,2.39,15,1,-1
PA,2022,2,208,10/7/2022,1,15,7.5,19.05,0.28575,3.49956256,1865.26684,272,13014.47,2.80097925,13.7832702,21.245,45.103446,15,20,80,2.35,53.3,6.8,869.27,1566.61,12.8875,5.74,20,2.39,15,0.21839081,-0.3584906
PA,2022,3,307,10/7/2022,1,32,7.5,19.05,0.28575,3.49956256,1945.75678,524,13014.47,2.80097925,13.7832702,21.245,45.103446,15,20,80,12.44,55.6,13.1,869.27,1566.61,12.8875,5.74,20,2.39,15,0.23167155,-0.3761905
NY,2022,2,4.6,9/30/2022,1,21,7.5,19.05,0.28575,3.49956256,2684.16448,1228,13014.47,2.80097925,13.7832702,21.245,52.3586183,15,21,84,43.2,76.7,30.7,1087.83,1607.62,48.324,5.16,39,3.87,15,0.07807808,-0.1448468
NY,2023,2,604,10/25/2022,3,25,7.5,19.05,0.28575,3.49956256,2764.65442,0,15073.9,3.24421057,15.9643563,21.245,31.5430424,15,21,84,29.61,79,0,777.219663,1062.16767,13.4,6.61,119,3.39,15,1,-1
VT,2023,1,105,9/12/2022,1,0,6,15.24,0.2286,4.37445319,13381.4523,0,15073.9,2.59536846,12.7754539,26.548,64.3777213,15,21,84,79.6,305.9,0,978.71,1745.48,38.4,6.71,54,4.04,15,1,-1
NY,2023,1,102,10/25/2022,3,0,7.5,19.05,0.28575,3.49956256,2568.67892,4,15073.9,3.24421057,15.9643563,21.245,37.8069968,15,22,88,31.91,73.4,0.1,777.219663,1062.16767,13.4,6.61,119,3.39,15,0.66666667,-0.8
VT,2022,3,305,9/20/2022,1,17,6,15.24,0.2286,4.37445319,6390.63867,232,13014.47,2.2407834,11.0300428,26.548,108.521404,15,23,92,29.05,146.09,5.8,893.38,1451.35,17.9205,6.94,48,3.65,15,0.82509047,-0.9041639
VT,2023,2,206,9/12/2022,1,7,6,15.24,0.2286,4.37445319,12738.4077,12,15073.9,2.59536846,12.7754539,26.548,80.0327424,15,23,92,80.41,291.2,0.3,978.71,1745.48,38.4,6.71,54,4.04,15,0.99033816,-0.9951456
MA,2022,2,201,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,4269.46632,0,13014.47,2.80097925,13.7832702,21.245,81.3793075,15,25,100,na,122,0,na,1595.04,7.9085,6.8,478,1.68,15,1,-1
PA,2022,1,104,10/22/2022,2,0,7.5,19.05,0.28575,3.49956256,3534.55818,47.28,13014.47,2.80097925,13.7832702,21.245,88.6344798,15,26,104,9.3,101,1.182,744.21,1424.26,19.774,5.51,21,2.18,15,0.73680695,-0.8484615
CT,2023,1,11,10/13/2022,2,0,7.5,19.05,0.28575,3.49956256,1525.80927,76,15073.9,3.24421057,15.9643563,21.245,75.3907232,15,28,112,4.31,43.6,1.9,768.56,1337.18,19.6,6.2,85,3.94,15,0.76397516,-0.8661972
CT,2023,3,52,9/29/2022,1,32,7.5,19.05,0.28575,3.49956256,4293.96326,84,15073.9,3.24421057,15.9643563,21.245,163.086085,15,42,168,25.2,122.7,2.1,925.08,1493.7,15.8,6.23,87,3.86,15,0.671875,-0.8037383
PA,2023,1,114,11/9/2022,3,0,7.5,19.05,0.28575,3.49956256,2600.17498,56,15073.9,3.24421057,15.9643563,21.245,na,15,na,na,4.35,74.3,1.4,460.964738,1085.70877,29.7,5.88,41,2.52,15,0.80952381,-0.8947368
PA,2023,2,209,11/9/2022,3,14,7.5,19.05,0.28575,3.49956256,2008.74891,20,15073.9,3.24421057,15.9643563,21.245,na,15,na,na,1.78,57.4,0.5,460.964738,1085.70877,29.7,5.88,41,2.52,15,0.6969697,-0.8214286
PA,2023,3,302,11/9/2022,3,30,7.5,19.05,0.28575,3.49956256,1728.7839,24,15073.9,3.24421057,15.9643563,21.245,na,15,na,na,1.44,49.4,0.6,460.964738,1085.70877,29.7,5.88,41,2.52,15,0.75510204,-0.8604651
UMD,2023,1,115,11/14/2022,3,0,7.5,19.05,0.28575,3.49956256,4314.96063,100,15073.9,5.40701762,26.6072605,21.245,-81.208137,25,5,20,8.54,123.3,2.5,723.17,1467.14,9.25,6.3,44,1.98,30,0.77678571,-0.8743719
NY,2023,2,606,9/30/2022,1,25,7.5,19.05,0.28575,3.49956256,4206.47419,976,15073.9,5.40701762,26.6072605,21.245,-73.691392,25,7,28,28.03,120.2,24.4,1029.62546,1314.57348,27,6.6,na,3.92,30,0.40560292,-0.5771231
MA,2023,2,203,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,1756.7804,96,15073.9,5.40701762,26.6072605,21.245,-66.174646,25,9,36,20.53,50.2,2.4,913.89,1698.78,3.05,7.01,547,2.24,30,0.77464789,-0.8730159
UMD,2023,1,109,10/31/2022,2,0,7.5,19.05,0.28575,3.49956256,4230.97113,32,15073.9,5.40701762,26.6072605,21.245,-66.174646,25,9,36,24.43,120.9,0.8,1004.59,1748.57,11.95,6.37,70,2.11,30,0.94736842,-0.972973
UMD,2023,2,203,10/31/2022,2,7,7.5,19.05,0.28575,3.49956256,7244.09449,80,15073.9,5.40701762,26.6072605,21.245,-66.174646,25,9,36,27.42,207,2,1004.59,1748.57,11.95,6.37,70,2.11,30,0.9009901,-0.9479167
CT,2023,3,41,10/31/2022,3,32,7.5,19.05,0.28575,3.49956256,241.469816,312,15073.9,5.40701762,26.6072605,21.245,-62.416274,25,10,40,0.87,6.9,7.8,552.86,1121.48,29.05,6.02,85,3.76,30,0.28110599,-0.4388489
CT,2023,1,13,10/31/2022,3,0,7.5,19.05,0.28575,3.49956256,146.981627,152,15073.9,5.40701762,26.6072605,21.245,-58.657901,25,11,44,0.85,4.2,3.8,552.86,1121.48,29.05,6.02,85,3.76,30,0.52795031,-0.6910569
UMD,2023,2,216,10/24/2022,1,7,7.5,19.05,0.28575,3.49956256,7541.55731,52,15073.9,5.40701762,26.6072605,21.245,-58.657901,25,11,44,30.24,215.5,1.3,1114.47,1858.45,9.5,6.61,46,2.17,30,0.94683027,-0.9726891
DE,2023,1,114,10/31/2022,2,0,7,17.78,0.2667,3.74953131,1079.86502,1256,15073.9,5.04654978,24.8268336,22.76856,-51.665201,25,12,48,19.56,28.8,31.4,1159.67,1829.2,1.55,6.7,221,1.24,30,-0.250996,0.67021277
DE,2023,4,409,11/17/2022,3,36,7,17.78,0.2667,3.74953131,434.945632,648,15073.9,5.04654978,24.8268336,22.76856,-51.665201,25,12,48,12.8,11.6,16.2,863.5,1533.03,1.7,6.68,202,1.3,30,0.30472103,-0.4671053
VT,2023,1,116,9/24/2022,2,0,6,15.24,0.2286,4.37445319,11101.4873,4,15073.9,4.3256141,21.2924232,26.548,-43.641924,25,12,48,44.87,253.78,0.1,743.41,1510.18,14.9,6.96,43,3.74,30,0.9924812,-0.9962264
VT,2023,1,130,10/10/2022,3,7,6,15.24,0.2286,4.37445319,3413.38583,64,15073.9,4.3256141,21.2924232,26.548,-38.945418,25,13,52,2.91,78.03,1.6,542.92,1309.7,42.7,6.13,66,3.75,30,0.78947368,-0.8823529
VT,2023,3,323,10/3/2022,2.5,21,6,15.24,0.2286,4.37445319,6170.16623,0,15073.9,4.3256141,21.2924232,26.548,-38.945418,25,13,52,10.9,141.05,0,617.116409,1383.89279,26.95,6.49,54,3.38,30,1,-1
CT,2023,2,36,10/31/2022,3,14,7.5,19.05,0.28575,3.49956256,157.480315,496,15073.9,5.40701762,26.6072605,21.245,-47.382783,25,14,56,0.24,4.5,12.4,552.86,1121.48,29.05,6.02,85,3.76,30,-0.1022222,0.22772277
MA,2023,1,113,10/28/2022,3,0,7.5,19.05,0.28575,3.49956256,1697.28784,24,15073.9,5.40701762,26.6072605,21.245,-47.382783,25,14,56,11.7,48.5,0.6,603.18,1388.07,2.75,6.86,561,2.25,30,0.88785047,-0.9405941
DE,2023,2,206,10/31/2022,2,0,7,17.78,0.2667,3.74953131,2294.71316,760,15073.9,5.04654978,24.8268336,22.76856,-39.581502,25,15,60,13.84,61.2,19,1159.67,1829.2,1.55,6.7,221,1.24,30,0.22131148,-0.3624161
NY,2023,1,103,10/12/2022,2,0,7.5,19.05,0.28575,3.49956256,3121.6098,68,15073.9,5.40701762,26.6072605,21.245,-43.62441,25,15,60,35.4,89.2,1.7,901.390813,1186.33882,19.15,6.5,121,3.35,30,0.92576419,-0.9614512
NY,2023,3,608,10/12/2022,2,25,7.5,19.05,0.28575,3.49956256,4528.43395,20,15073.9,5.40701762,26.6072605,21.245,-43.62441,25,15,60,38.49,129.4,0.5,901.390813,1186.33882,19.15,6.5,121,3.35,30,0.9669967,-0.9832215
VT,2023,3,318,9/24/2022,2,21,6,15.24,0.2286,4.37445319,10906.8242,8,15073.9,4.3256141,21.2924232,26.548,-29.552405,25,15,60,41.77,249.33,0.2,743.41,1510.18,14.9,6.96,43,3.74,30,0.98798799,-0.9939577
VT,2023,3,330,10/10/2022,3,21,6,15.24,0.2286,4.37445319,5815.39808,0,15073.9,4.3256141,21.2924232,26.548,-29.552405,25,15,60,11.46,132.94,0,542.92,1309.7,42.7,6.13,66,3.75,30,1,-1
CT,2023,3,51,9/29/2022,1,32,7.5,19.05,0.28575,3.49956256,1802.27472,232,15073.9,5.40701762,26.6072605,21.245,-39.866038,25,16,64,10.55,51.5,5.8,925.08,1493.7,15.8,6.23,87,3.86,30,0.2969697,-0.4579439
PA,2023,3,315,10/10/2022,1,30,7.5,19.05,0.28575,3.49956256,3842.51969,0,15073.9,5.40701762,26.6072605,21.245,-39.866038,25,16,64,8.02,109.8,0,805.16134,1429.90537,15.75,5.88,62,2.46,30,1,-1
UMD,2023,3,310,10/31/2022,2,21,7.5,19.05,0.28575,3.49956256,10089.2389,108,15073.9,5.40701762,26.6072605,21.245,-39.866038,25,16,64,21.02,288.3,2.7,1004.59,1748.57,11.95,6.37,70,2.11,30,0.43157895,-0.6029412
CT,2023,2,24,10/13/2022,2,14,7.5,19.05,0.28575,3.49956256,3310.58618,288,15073.9,5.40701762,26.6072605,21.245,-36.107665,25,17,68,11.22,94.6,7.2,768.56,1337.18,19.6,6.2,85,3.94,30,-0.2972973,0.84615385
DE,2023,3,306,11/17/2022,3,19,7,17.78,0.2667,3.74953131,434.945632,1040,15073.9,5.04654978,24.8268336,22.76856,-31.525702,25,17,68,8.7,11.6,26,863.5,1533.03,1.7,6.68,202,1.3,30,-0.547619,2.42105263
MA,2023,2,216,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,8262.46719,264,15073.9,5.40701762,26.6072605,21.245,-36.107665,25,17,68,80.27,236.1,6.6,1150.7,1935.59,3.55,6.83,526,2.39,30,0.46987952,-0.6393443
NY,2023,2,404,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,2141.73228,16,15073.9,5.40701762,26.6072605,21.245,-36.107665,25,17,68,23.05,61.2,0.4,777.219663,1062.16767,13.4,6.61,119,3.39,30,0.66666667,-0.8
PA,2023,2,202,10/10/2022,1,14,7.5,19.05,0.28575,3.49956256,4745.40682,1.2,15073.9,5.40701762,26.6072605,21.245,-36.107665,25,17,68,9.38,135.6,0.03,805.16134,1429.90537,15.75,5.88,62,2.46,30,0.9843342,-0.9921053
DE,2023,2,219,11/17/2022,3,19,7,17.78,0.2667,3.74953131,689.913761,1176,15073.9,5.04654978,24.8268336,22.76856,-27.497802,25,18,72,14.6,18.4,29.4,863.5,1533.03,1.7,6.68,202,1.3,30,-0.0970149,0.21487603
MA,2023,1,121,10/6/2022,2,0,7.5,19.05,0.28575,3.49956256,2915.13561,196,15073.9,5.40701762,26.6072605,21.245,-32.349292,25,18,72,26.4,83.3,4.9,913.89,1698.78,3.05,7.01,547,2.24,30,0.41317365,-0.5847458
PA,2023,2,215,10/24/2022,2,14,7.5,19.05,0.28575,3.49956256,1322.83465,16,15073.9,5.40701762,26.6072605,21.245,-32.349292,25,18,72,1.62,37.8,0.4,679.811233,1304.55527,29.6,5.83,39,2.53,30,0.84615385,-0.9166667
PA,2023,3,309,10/24/2022,2,30,7.5,19.05,0.28575,3.49956256,4318.46019,4,15073.9,5.40701762,26.6072605,21.245,-32.349292,25,18,72,9.99,123.4,0.1,679.811233,1304.55527,29.6,5.83,39,2.53,30,0.92,-0.9583333
UMD,2023,3,313,10/24/2022,1,21,7.5,19.05,0.28575,3.49956256,4976.37795,568,15073.9,5.40701762,26.6072605,21.245,-32.349292,25,18,72,48.82,142.2,14.2,1114.47,1858.45,9.5,6.61,46,2.17,30,0.57925926,-0.7335835
VT,2023,4,409,9/19/2022,1.5,28,6,15.24,0.2286,4.37445319,16395.888,12,15073.9,4.3256141,21.2924232,26.548,-15.462886,25,18,72,71,374.81,0.3,825.81,1592.58,5.85,6.71,38,3.34,30,0.89090909,-0.9423077
DE,2023,1,118,11/17/2022,3,0,7,17.78,0.2667,3.74953131,749.906262,1232,15073.9,5.04654978,24.8268336,22.76856,-23.469902,25,19,76,13.98,20,30.8,863.5,1533.03,1.7,6.68,202,1.3,30,0.05521472,-0.1046512
PA,2023,1,111,10/10/2022,1,0,7.5,19.05,0.28575,3.49956256,6236.22047,0,15073.9,5.40701762,26.6072605,21.245,-28.59092,25,19,76,22.03,178.2,0,805.16134,1429.90537,15.75,5.88,62,2.46,30,1,-1
DE,2023,2,214,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2362.20472,336,15073.9,5.04654978,24.8268336,22.76856,-19.442002,25,20,80,15.39,63,8.4,1455.98,2125.5,1.5,6.57,207,1.32,30,0.55319149,-0.7123288
MA,2023,2,223,10/28/2022,3,15,7.5,19.05,0.28575,3.49956256,2047.24409,0,15073.9,5.40701762,26.6072605,21.245,-24.832547,25,20,80,15.72,58.5,0,603.18,1388.07,2.75,6.86,561,2.25,30,1,-1
PA,2023,1,101,10/24/2022,2,0,7.5,19.05,0.28575,3.49956256,4335.95801,0.4,15073.9,5.40701762,26.6072605,21.245,-24.832547,25,20,80,18.04,123.9,0.01,679.811233,1304.55527,29.6,5.83,39,2.53,30,0.99853049,-0.9992647
VT,2023,1,102,9/12/2022,1,0,6,15.24,0.2286,4.37445319,14223.5346,0,15073.9,4.3256141,21.2924232,26.548,-6.0698735,25,20,80,85.68,325.15,0,978.71,1745.48,38.4,6.71,54,4.04,30,1,-1
VT,2023,1,120,10/3/2022,2.5,0,6,15.24,0.2286,4.37445319,8962.81715,0,15073.9,4.3256141,21.2924232,26.548,-6.0698735,25,20,80,44.89,204.89,0,617.116409,1383.89279,26.95,6.49,54,3.38,30,1,-1
VT,2023,2,226,10/10/2022,3,12,6,15.24,0.2286,4.37445319,7461.50481,8,15073.9,4.3256141,21.2924232,26.548,-6.0698735,25,20,80,11.48,170.57,0.2,542.92,1309.7,42.7,6.13,66,3.75,30,0.91111111,-0.9534884
DE,2023,3,309,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2917.13536,288,15073.9,5.04654978,24.8268336,22.76856,-15.414103,25,21,84,18.21,77.8,7.2,1285.61,1948.46,1.5,6.57,207,1.32,30,0.65048544,-0.7882353
VT,2023,4,423,10/3/2022,2.5,28,6,15.24,0.2286,4.37445319,7882.76465,0,15073.9,4.3256141,21.2924232,26.548,-1.3733672,25,21,84,20.26,180.2,0,617.116409,1383.89279,26.95,6.49,54,3.38,30,1,-1
CT,2023,1,7,10/13/2022,2,0,7.5,19.05,0.28575,3.49956256,1630.79615,456,15073.9,5.40701762,26.6072605,21.245,-17.315802,25,22,88,7.54,46.6,11.4,768.56,1337.18,19.6,6.2,85,3.94,30,0.109375,-0.1971831
DE,2023,4,401,10/12/2022,1,36,7,17.78,0.2667,3.74953131,1597.30034,248,15073.9,5.04654978,24.8268336,22.76856,-11.386203,25,22,88,17.51,42.6,6.2,1455.98,2125.5,1.5,6.57,207,1.32,30,0.6,-0.75
DE,2023,4,418,10/31/2022,2,36,7,17.78,0.2667,3.74953131,1604.7994,904,15073.9,5.04654978,24.8268336,22.76856,-11.386203,25,22,88,32.35,42.8,22.6,1159.67,1829.2,1.55,6.7,221,1.24,30,0.18705036,-0.3151515
UMD,2023,1,103,10/24/2022,1,0,7.5,19.05,0.28575,3.49956256,4405.94926,60,15073.9,5.40701762,26.6072605,21.245,-17.315802,25,22,88,36.06,125.9,1.5,1114.47,1858.45,9.5,6.61,46,2.17,30,0.92574257,-0.9614396
UMD,2023,2,210,11/14/2022,3,7,7.5,19.05,0.28575,3.49956256,4727.90901,52,15073.9,5.40701762,26.6072605,21.245,-17.315802,25,22,88,3.71,135.1,1.3,723.17,1467.14,9.25,6.3,44,1.98,30,0.60606061,-0.754717
VT,2023,3,305,9/12/2022,1,12,6,15.24,0.2286,4.37445319,17145.6693,92,15073.9,4.3256141,21.2924232,26.548,3.32313911,25,22,88,78.89,391.95,2.3,978.71,1745.48,38.4,6.71,54,4.04,30,0.61983471,-0.7653061
VT,2023,3,311,9/19/2022,1.5,12,6,15.24,0.2286,4.37445319,12574.3657,12,15073.9,4.3256141,21.2924232,26.548,3.32313911,25,22,88,69.39,287.45,0.3,825.81,1592.58,5.85,6.71,38,3.34,30,0.99093656,-0.9954476
VT,2023,4,403,9/12/2022,1,21,6,15.24,0.2286,4.37445319,10406.3867,0.8,15073.9,4.3256141,21.2924232,26.548,3.32313911,25,22,88,74.83,237.89,0.02,978.71,1745.48,38.4,6.71,54,4.04,30,0.99907236,-0.999536
CT,2023,3,45,10/13/2022,2,32,7.5,19.05,0.28575,3.49956256,3405.07437,192,15073.9,5.40701762,26.6072605,21.245,-9.7990566,25,24,96,6.86,97.3,4.8,768.56,1337.18,19.6,6.2,85,3.94,30,0.35135135,-0.52
MA,2023,1,102,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,5354.33071,248,15073.9,5.40701762,26.6072605,21.245,-9.7990566,25,24,96,59.24,153,6.2,1150.7,1935.59,3.55,6.83,526,2.39,30,0.62079511,-0.7660377
NY,2023,2,305,10/12/2022,2,12,7.5,19.05,0.28575,3.49956256,4048.99388,64,15073.9,5.40701762,26.6072605,21.245,-9.7990566,25,24,96,42.72,115.7,1.6,901.390813,1186.33882,19.15,6.5,121,3.35,30,0.62352941,-0.7681159
CT,2023,1,6,9/29/2022,1,0,7.5,19.05,0.28575,3.49956256,4818.89764,800,15073.9,5.40701762,26.6072605,21.245,-6.040684,25,25,100,30.1,137.7,20,925.08,1493.7,15.8,6.23,87,3.86,30,-0.7241379,5.25
NY,2023,1,101,9/30/2022,1,0,7.5,19.05,0.28575,3.49956256,4664.91689,552,15073.9,5.40701762,26.6072605,21.245,-6.040684,25,25,100,56.01,133.3,13.8,1029.62546,1314.57348,27,6.6,na,3.92,30,0.68636364,-0.8140162
