site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds
NY,2022,2,5.4,11/04/2022,3,35,7.5,19.05,0.28575,3.499562555,1256.342957,na,13014.47,11.20391701,55.13308072,21.245,-81.86206925,60,10,40,32.32,35.9,na,565.5997575,1085.386239,31.193,5.26,48,4.62,60,na
NY,2022,2,6.4,11/04/2022,3,35,7.5,19.05,0.28575,3.499562555,0,512,13014.47,0,0,21.245,na,0,0,0,0.6,0,12.8,565.5997575,1085.386239,31.193,5.26,48,4.62,0,0
NY,2022,3,1.9,11/04/2022,3,0,7.5,19.05,0.28575,3.499562555,2526.684164,308,13014.47,22.40783402,110.2661614,21.245,-89.11724155,120,12,48,22.29,72.2,7.7,565.5997575,1085.386239,31.193,5.26,48,4.62,120,0.483221477
NY,2022,3,2.9,11/04/2022,3,0,7.5,19.05,0.28575,3.499562555,2708.661417,624,13014.47,11.20391701,55.13308072,21.245,-87.30344848,60,7,28,29.33,77.4,15.6,565.5997575,1085.386239,31.193,5.26,48,4.62,60,0.172413793
NY,2022,3,3.9,11/04/2022,3,21,7.5,19.05,0.28575,3.499562555,1851.268591,592,13014.47,2.800979253,13.78327018,21.245,-78.2344831,15,3,12,18.97,52.9,14.8,565.5997575,1085.386239,31.193,5.26,48,4.62,15,0.197831978
NY,2022,3,4.9,11/04/2022,3,21,7.5,19.05,0.28575,3.499562555,1609.798775,468,13014.47,5.601958506,27.56654036,21.245,-89.11724155,30,3,12,14.17,46,11.7,565.5997575,1085.386239,31.193,5.26,48,4.62,30,0.307692308
NY,2022,3,5.9,11/04/2022,3,35,7.5,19.05,0.28575,3.499562555,0,884,13014.47,0,0,21.245,na,0,2,8,4.54,0,22.1,565.5997575,1085.386239,31.193,5.26,48,4.62,0,0
NY,2022,3,6.9,11/04/2022,3,35,7.5,19.05,0.28575,3.499562555,2467.191601,724,13014.47,16.80587552,82.69962109,21.245,-83.07126464,90,14,56,32.32,70.5,18.1,565.5997575,1085.386239,31.193,5.26,48,4.62,90,0.099502488
PA,2022,1,113,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,4871.391076,67.32,13014.47,16.80587552,82.69962109,21.245,-6.891955504,90,77,308,35.8,139.2,1.683,869.27,1566.61,12.8875,5.74,20,2.39,90,0.785372697
PA,2022,1,114,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,4146.981627,36.44,13014.47,22.40783402,110.2661614,21.245,13.36206716,120,125,500,28.99,118.5,0.911,869.27,1566.61,12.8875,5.74,20,2.39,120,0.877808329
PA,2022,1,115,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,4825.896763,77.4,13014.47,11.20391701,55.13308072,21.245,-29.26207009,60,39,156,37.56,137.9,1.935,869.27,1566.61,12.8875,5.74,20,2.39,60,0.757138375
PA,2022,1,116,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,0,560,13014.47,0,0,21.245,na,0,0,0,3,0,14,869.27,1566.61,12.8875,5.74,20,2.39,0,0
PA,2022,1,117,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,1704.286964,456,13014.47,2.800979253,13.78327018,21.245,1.572412177,15,14,56,5.69,48.7,11.4,869.27,1566.61,12.8875,5.74,20,2.39,15,0.102362205
PA,2022,1,118,10/07/2022,1,0,7.5,19.05,0.28575,3.499562555,5242.344707,29.12,13014.47,5.601958506,27.56654036,21.245,92.26206591,30,53,212,27.84,149.8,0.728,869.27,1566.61,12.8875,5.74,20,2.39,30,0.901140684
PA,2022,2,207,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,2792.650919,264,13014.47,5.601958506,27.56654036,21.245,30.59310137,30,36,144,7.21,79.8,6.6,869.27,1566.61,12.8875,5.74,20,2.39,30,0.23255814
PA,2022,2,208,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,1865.266842,272,13014.47,2.800979253,13.78327018,21.245,45.10344597,15,20,80,2.35,53.3,6.8,869.27,1566.61,12.8875,5.74,20,2.39,15,0.218390805
PA,2022,2,209,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,5893.263342,0.6,13014.47,11.20391701,55.13308072,21.245,26.96551522,60,70,280,51.03,168.4,0.015,869.27,1566.61,12.8875,5.74,20,2.39,60,0.997173811
PA,2022,2,210,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,6288.713911,1.08,13014.47,22.40783402,110.2661614,21.245,-29.26207009,120,78,312,39.69,179.7,0.027,869.27,1566.61,12.8875,5.74,20,2.39,120,0.994918604
PA,2022,2,211,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,6243.219598,192,13014.47,16.80587552,82.69962109,21.245,-10.51954165,90,74,296,48.43,178.4,4.8,869.27,1566.61,12.8875,5.74,20,2.39,90,0.376623377
PA,2022,2,212,10/07/2022,1,15,7.5,19.05,0.28575,3.499562555,0,424,13014.47,0,0,21.245,na,0,0,0,1.15,0,10.6,869.27,1566.61,12.8875,5.74,20,2.39,0,0
PA,2022,3,307,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,1945.75678,524,13014.47,2.800979253,13.78327018,21.245,45.10344597,15,20,80,12.44,55.6,13.1,869.27,1566.61,12.8875,5.74,20,2.39,15,0.231671554
PA,2022,3,308,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,0,840,13014.47,0,0,21.245,na,0,0,0,7.44,0,21,869.27,1566.61,12.8875,5.74,20,2.39,0,0
PA,2022,3,309,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,4598.425197,124,13014.47,16.80587552,82.69962109,21.245,-32.28505855,90,56,224,33.16,131.4,3.1,869.27,1566.61,12.8875,5.74,20,2.39,90,0.742738589
PA,2022,3,310,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,4006.999125,5.92,13014.47,5.601958506,27.56654036,21.245,-41.95862161,30,16,64,14.91,114.5,0.148,869.27,1566.61,12.8875,5.74,20,2.39,30,0.986003405
PA,2022,3,311,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,3335.083115,472,13014.47,11.20391701,55.13308072,21.245,-5.682760121,60,52,208,28.66,95.3,11.8,869.27,1566.61,12.8875,5.74,20,2.39,60,0.280487805
PA,2022,3,312,10/07/2022,1,32,7.5,19.05,0.28575,3.499562555,5662.292213,2.8,13014.47,22.40783402,110.2661614,21.245,-9.31034627,120,100,400,35.1,161.8,0.07,869.27,1566.61,12.8875,5.74,20,2.39,120,0.993355482
PA,2022,1,101,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,0,312,13014.47,0,0,21.245,na,0,0,0,1.56,0,7.8,744.21,1424.26,19.774,5.51,21,2.18,0,0
PA,2022,1,102,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,2995.625547,9.48,13014.47,5.601958506,27.56654036,21.245,74.12413516,30,48,192,10.75,85.6,0.237,744.21,1424.26,19.774,5.51,21,2.18,30,0.94102277
PA,2022,1,103,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,5252.843395,31.44,13014.47,16.80587552,82.69962109,21.245,-0.845978589,90,82,328,47.98,150.1,0.786,744.21,1424.26,19.774,5.51,21,2.18,90,0.816911251
PA,2022,1,104,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,3534.55818,47.28,13014.47,2.800979253,13.78327018,21.245,88.63447976,15,26,104,9.3,101,1.182,744.21,1424.26,19.774,5.51,21,2.18,15,0.736806947
PA,2022,1,105,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,4402.449694,35.32,13014.47,11.20391701,55.13308072,21.245,-12.93793242,60,48,192,29.25,125.8,0.883,744.21,1424.26,19.774,5.51,21,2.18,60,0.796614073
PA,2022,1,106,10/22/2022,2,0,7.5,19.05,0.28575,3.499562555,5529.308836,0,13014.47,22.40783402,110.2661614,21.245,32.40689445,120,146,584,32.66,158,0,744.21,1424.26,19.774,5.51,21,2.18,120,1
PA,2022,2,213,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,2705.161855,148,13014.47,2.800979253,13.78327018,21.245,-20.19310472,15,11,44,4.1,77.3,3.7,744.21,1424.26,19.774,5.51,21,2.18,15,-0.15625
PA,2022,2,214,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,2477.690289,4.32,13014.47,11.20391701,55.13308072,21.245,-5.682760121,60,52,208,13.32,70.8,0.108,744.21,1424.26,19.774,5.51,21,2.18,60,0.923076923
PA,2022,2,215,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,5312.335958,3.56,13014.47,22.40783402,110.2661614,21.245,-22.00689779,120,86,344,39.94,151.8,0.089,744.21,1424.26,19.774,5.51,21,2.18,120,0.936177842
PA,2022,2,216,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,3520.55993,2.8,13014.47,16.80587552,82.69962109,21.245,54.77700903,90,128,512,21.12,100.6,0.07,744.21,1424.26,19.774,5.51,21,2.18,90,0.949458484
PA,2022,2,217,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,4797.900262,23.92,13014.47,5.601958506,27.56654036,21.245,-2.055173972,30,27,108,23.53,137.1,0.598,744.21,1424.26,19.774,5.51,21,2.18,30,0.637355973
PA,2022,2,218,10/22/2022,2,15,7.5,19.05,0.28575,3.499562555,0,108,13014.47,0,0,21.245,na,0,0,0,0.18,0,2.7,744.21,1424.26,19.774,5.51,21,2.18,0,0
PA,2022,3,313,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,5665.791776,25.24,13014.47,22.40783402,110.2661614,21.245,-0.241380897,120,110,440,32.27,161.9,0.631,744.21,1424.26,19.774,5.51,21,2.18,120,0.434334379
PA,2022,3,314,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,3328.08399,3.24,13014.47,11.20391701,55.13308072,21.245,32.40689445,60,73,292,17.49,95.1,0.081,744.21,1424.26,19.774,5.51,21,2.18,60,0.903628792
PA,2022,3,315,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,4633.420822,47.92,13014.47,5.601958506,27.56654036,21.245,-9.31034627,30,25,100,16.05,132.4,1.198,744.21,1424.26,19.774,5.51,21,2.18,30,0.143674053
PA,2022,3,316,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,3128.608924,0,13014.47,16.80587552,82.69962109,21.245,-41.95862161,90,48,192,9.54,89.4,0,744.21,1424.26,19.774,5.51,21,2.18,90,1
PA,2022,3,317,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,2285.214348,26.8,13014.47,2.800979253,13.78327018,21.245,-27.44827702,15,10,40,3.85,65.3,0.67,744.21,1424.26,19.774,5.51,21,2.18,15,0.40969163
PA,2022,3,318,10/22/2022,2,32,7.5,19.05,0.28575,3.499562555,0,64,13014.47,0,0,21.245,na,0,0,0,0,0,1.6,744.21,1424.26,19.774,5.51,21,2.18,0,0
PA,2022,1,107,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,2897.637795,0.32,13014.47,22.40783402,110.2661614,21.245,-47.40000084,120,58,232,10.96,82.8,0.008,497.57,1160.31,8.8115,5.44,25,2.29,120,0.998462721
PA,2022,1,108,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,0,416,13014.47,0,0,21.245,na,0,0,0,0.74,0,10.4,497.57,1160.31,8.8115,5.44,25,2.29,0,0
PA,2022,1,109,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,3002.624672,0,13014.47,5.601958506,27.56654036,21.245,12.45517063,30,31,124,6.69,85.8,0,497.57,1160.31,8.8115,5.44,25,2.29,30,1
PA,2022,1,110,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,2670.166229,7.2,13014.47,11.20391701,55.13308072,21.245,-52.84138006,60,26,104,3.77,76.3,0.18,497.57,1160.31,8.8115,5.44,25,2.29,60,0.965973535
PA,2022,1,111,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,3058.617673,1.44,13014.47,16.80587552,82.69962109,21.245,5.199998327,90,87,348,23.33,87.4,0.036,497.57,1160.31,8.8115,5.44,25,2.29,90,0.993100805
PA,2022,1,112,11/01/2022,3,0,7.5,19.05,0.28575,3.499562555,2390.201225,8.36,13014.47,2.800979253,13.78327018,21.245,8.827584476,15,15,60,2.25,68.3,0.209,497.57,1160.31,8.8115,5.44,25,2.29,15,0.960599491
PA,2022,2,201,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,2390.201225,32.36,13014.47,16.80587552,82.69962109,21.245,-90.32643694,90,8,32,6.18,68.3,0.809,497.57,1160.31,8.8115,5.44,25,2.29,90,0.72146669
PA,2022,2,202,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,1427.821522,1.28,13014.47,2.800979253,13.78327018,21.245,-49.21379391,15,7,28,1.44,40.8,0.032,497.57,1160.31,8.8115,5.44,25,2.29,15,0.987281399
PA,2022,2,203,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,2281.714786,0.48,13014.47,5.601958506,27.56654036,21.245,-34.70344931,30,18,72,2.6,65.2,0.012,497.57,1160.31,8.8115,5.44,25,2.29,30,0.995211492
PA,2022,2,204,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,3468.066492,16.12,13014.47,22.40783402,110.2661614,21.245,-23.82069087,120,84,336,20,99.1,0.403,497.57,1160.31,8.8115,5.44,25,2.29,120,0.850823617
PA,2022,2,205,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,0,200,13014.47,0,0,21.245,na,0,0,0,0.64,0,5,497.57,1160.31,8.8115,5.44,25,2.29,0,0
PA,2022,2,206,11/01/2022,3,15,7.5,19.05,0.28575,3.499562555,3247.594051,11.76,13014.47,11.20391701,55.13308072,21.245,-47.40000084,60,29,116,6.25,92.8,0.294,497.57,1160.31,8.8115,5.44,25,2.29,60,0.888930865
PA,2022,3,301,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,0,156,13014.47,0,0,21.245,na,0,0,0,0.11,0,3.9,497.57,1160.31,8.8115,5.44,25,2.29,0,0
PA,2022,3,302,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,1497.812773,22.36,13014.47,16.80587552,82.69962109,21.245,-61.30574774,90,32,128,2.67,42.8,0.559,497.57,1160.31,8.8115,5.44,25,2.29,90,0.749271137
PA,2022,3,303,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,1872.265967,7.92,13014.47,5.601958506,27.56654036,21.245,-70.97931081,30,8,32,2.17,53.5,0.198,497.57,1160.31,8.8115,5.44,25,2.29,30,0.903367496
PA,2022,3,304,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,2729.658793,0,13014.47,11.20391701,55.13308072,21.245,-47.40000084,60,29,116,4.57,78,0,497.57,1160.31,8.8115,5.44,25,2.29,60,1
PA,2022,3,305,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,2386.701662,68,13014.47,2.800979253,13.78327018,21.245,30.59310137,15,18,72,2.19,68.2,1.7,497.57,1160.31,8.8115,5.44,25,2.29,15,0.392857143
PA,2022,3,306,11/01/2022,3,32,7.5,19.05,0.28575,3.499562555,3940.507437,21.08,13014.47,22.40783402,110.2661614,21.245,-15.65862203,120,93,372,14.24,112.6,0.527,497.57,1160.31,8.8115,5.44,25,2.29,120,0.761915518
VT,2022,1,101,9/20/22,1,0,6,15.24,0.2286,4.374453193,6159.667542,393.6,13014.47,4.481566804,22.06008551,26.548,-13.87159404,30,19,76,38.83,140.81,9.84,893.38,1451.35,17.9205,6.94,48,3.65,30,0.69592089
VT,2022,1,102,9/20/22,1,0,6,15.24,0.2286,4.374453193,10404.19948,159.6,13014.47,17.92626722,88.24034202,26.548,6.527238954,120,94,376,60.58,237.84,3.99,893.38,1451.35,17.9205,6.94,48,3.65,120,0.864447087
VT,2022,1,103,9/20/22,1,0,6,15.24,0.2286,4.374453193,8216.097988,180.8,13014.47,8.963133609,44.12017101,26.548,6.527238954,60,47,188,52.2,187.82,4.52,893.38,1451.35,17.9205,6.94,48,3.65,60,0.847811448
VT,2022,1,104,9/20/22,1,0,6,15.24,0.2286,4.374453193,0,2195.2,13014.47,0,0,26.548,na,0,0,0,8.44,0,54.88,893.38,1451.35,17.9205,6.94,48,3.65,0,0
VT,2022,1,105,9/20/22,1,0,6,15.24,0.2286,4.374453193,5513.99825,548.4,13014.47,2.240783402,11.03004275,26.548,8.793775953,15,12,48,31.47,126.05,13.71,893.38,1451.35,17.9205,6.94,48,3.65,15,0.60023327
VT,2022,1,106,9/20/22,1,0,6,15.24,0.2286,4.374453193,7374.015748,144.8,13014.47,13.44470041,66.18025652,26.548,7.282751287,90,71,284,57.14,168.57,3.62,893.38,1451.35,17.9205,6.94,48,3.65,90,0.876239316
VT,2022,2,201,9/20/22,1,9,6,15.24,0.2286,4.374453193,0,925.2,13014.47,0,0,26.548,na,0,0,0,2.57,0,23.13,893.38,1451.35,17.9205,6.94,48,3.65,0,0
VT,2022,2,202,9/20/22,1,9,6,15.24,0.2286,4.374453193,4240.15748,80.4,13014.47,4.481566804,22.06008551,26.548,-9.338520039,30,20,80,23.89,96.93,2.01,893.38,1451.35,17.9205,6.94,48,3.65,30,0.840095465
VT,2022,2,203,9/20/22,1,9,6,15.24,0.2286,4.374453193,7248.906387,244.4,13014.47,13.44470041,66.18025652,26.548,14.83787462,90,76,304,36.96,165.71,6.11,893.38,1451.35,17.9205,6.94,48,3.65,90,0.582079343
VT,2022,2,204,9/20/22,1,9,6,15.24,0.2286,4.374453193,6209.973753,44.8,13014.47,17.92626722,88.24034202,26.548,-15.00486254,120,75,300,36.85,141.96,1.12,893.38,1451.35,17.9205,6.94,48,3.65,120,0.907628866
VT,2022,2,205,9/20/22,1,9,6,15.24,0.2286,4.374453193,5087.489064,166,13014.47,8.963133609,44.12017101,26.548,-4.805446041,60,42,168,31.78,116.3,4.15,893.38,1451.35,17.9205,6.94,48,3.65,60,0.695747801
VT,2022,2,206,9/20/22,1,9,6,15.24,0.2286,4.374453193,5142.169729,118.4,13014.47,2.240783402,11.03004275,26.548,8.793775953,15,12,48,25.06,117.55,2.96,893.38,1451.35,17.9205,6.94,48,3.65,15,0.773093139
VT,2022,3,301,9/20/22,1,17,6,15.24,0.2286,4.374453193,9345.581802,189.2,13014.47,17.92626722,88.24034202,26.548,0.860896457,120,89,356,45.17,213.64,4.73,893.38,1451.35,17.9205,6.94,48,3.65,120,0.855019157
VT,2022,3,302,9/20/22,1,17,6,15.24,0.2286,4.374453193,6555.555556,0,13014.47,8.963133609,44.12017101,26.548,31.45914594,60,58,232,35.31,149.86,0,893.38,1451.35,17.9205,6.94,48,3.65,60,1
VT,2022,3,303,9/20/22,1,17,6,15.24,0.2286,4.374453193,5932.195976,32.4,13014.47,13.44470041,66.18025652,26.548,-19.9156927,90,53,212,28.37,135.61,0.81,893.38,1451.35,17.9205,6.94,48,3.65,90,0.973585521
VT,2022,3,304,9/20/22,1,17,6,15.24,0.2286,4.374453193,0,2420.8,13014.47,0,0,26.548,na,0,0,0,3.41,0,60.52,893.38,1451.35,17.9205,6.94,48,3.65,0,0
VT,2022,3,305,9/20/22,1,17,6,15.24,0.2286,4.374453193,6390.63867,232,13014.47,2.240783402,11.03004275,26.548,108.5214039,15,23,92,29.05,146.09,5.8,893.38,1451.35,17.9205,6.94,48,3.65,15,0.82509047
VT,2022,3,306,9/20/22,1,17,6,15.24,0.2286,4.374453193,413.8232721,252.4,13014.47,4.481566804,22.06008551,26.548,8.793775953,30,24,96,40,9.46,6.31,893.38,1451.35,17.9205,6.94,48,3.65,30,0.811162652
VT,2022,4,401,9/20/22,1,23,6,15.24,0.2286,4.374453193,9354.768154,471.6,13014.47,2.240783402,11.03004275,26.548,72.25681193,15,19,76,32.43,213.85,11.79,893.38,1451.35,17.9205,6.94,48,3.65,15,0.5
VT,2022,4,402,9/20/22,1,23,6,15.24,0.2286,4.374453193,7878.390201,64.4,13014.47,4.481566804,22.06008551,26.548,31.45914594,30,29,116,42.28,180.1,1.61,893.38,1451.35,17.9205,6.94,48,3.65,30,0.912925906
VT,2022,4,403,9/20/22,1,23,6,15.24,0.2286,4.374453193,8115.92301,38,13014.47,13.44470041,66.18025652,26.548,-7.827495373,90,61,244,44.91,185.53,0.95,893.38,1451.35,17.9205,6.94,48,3.65,90,0.947687225
VT,2022,4,404,9/20/22,1,23,6,15.24,0.2286,4.374453193,10269.90376,88.8,13014.47,17.92626722,88.24034202,26.548,-28.60408453,120,63,252,59.12,234.77,2.22,893.38,1451.35,17.9205,6.94,48,3.65,120,0.88188348
VT,2022,4,405,9/20/22,1,23,6,15.24,0.2286,4.374453193,0,1414.8,13014.47,0,0,26.548,na,0,0,0,2.13,0,35.37,893.38,1451.35,17.9205,6.94,48,3.65,0,0
VT,2022,4,406,9/20/22,1,23,6,15.24,0.2286,4.374453193,10639.9825,0,13014.47,8.963133609,44.12017101,26.548,13.32684995,60,50,200,48.58,243.23,0,893.38,1451.35,17.9205,6.94,48,3.65,60,1
VT,2022,1,107,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,7036.439921,253.2,13014.47,8.963133609,44.12017101,26.548,-25.20427903,60,33,132,36.88,160.8530166,6.33,675.28,1233.25,27.132,7.12,31,3.84,60,0.745322873
VT,2022,1,108,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,5826.340586,445.6,13014.47,4.481566804,22.06008551,26.548,13.32684995,30,25,100,27.42,133.1901458,11.14,675.28,1233.25,27.132,7.12,31,3.84,30,0.591342627
VT,2022,1,109,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,0,1735.2,13014.47,0,0,26.548,na,0,0,0,1.36,0,43.38,675.28,1233.25,27.132,7.12,31,3.84,0,0
VT,2022,1,110,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,3754.829163,156.4,13014.47,2.240783402,11.03004275,26.548,26.92607195,15,14,56,23.17,85.83539467,3.91,675.28,1233.25,27.132,7.12,31,3.84,15,0.834637344
VT,2022,1,111,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,7783.626877,108.4,13014.47,17.92626722,88.24034202,26.548,-39.93676953,120,53,212,61.29,177.9337104,2.71,675.28,1233.25,27.132,7.12,31,3.84,120,0.882403992
VT,2022,1,112,9/29/22,1.5,0,6,15.24,0.2286,4.374453193,10228.73178,119.2,13014.47,13.44470041,66.18025652,26.548,-35.02593936,90,43,172,59.37,233.8288084,2.98,675.28,1233.25,27.132,7.12,31,3.84,90,0.871440897
VT,2022,2,207,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,2011.392932,148.8,13014.47,2.240783402,11.03004275,26.548,-45.60311202,15,6,24,11.2,45.98044243,3.72,675.28,1233.25,27.132,7.12,31,3.84,15,0.536159601
VT,2022,2,208,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,0,492.8,13014.47,0,0,26.548,na,0,0,0,0.92,0,12.32,675.28,1233.25,27.132,7.12,31,3.84,0,0
VT,2022,2,209,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,5575.560595,112.8,13014.47,17.92626722,88.24034202,26.548,-41.07003803,120,52,208,48.6,127.4573152,2.82,675.28,1233.25,27.132,7.12,31,3.84,120,0.627476882
VT,2022,2,210,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,5129.82493,73.2,13014.47,8.963133609,44.12017101,26.548,-18.40466803,60,36,144,28.12,117.2677979,1.83,675.28,1233.25,27.132,7.12,31,3.84,60,0.741342756
VT,2022,2,211,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,3539.261432,56,13014.47,13.44470041,66.18025652,26.548,-13.87159404,90,57,228,27.89,80.90751634,1.4,675.28,1233.25,27.132,7.12,31,3.84,90,0.795918367
VT,2022,2,212,9/29/22,1.5,9,6,15.24,0.2286,4.374453193,4075.174835,131.6,13014.47,4.481566804,22.06008551,26.548,-27.47081603,30,16,64,22.13,93.15849673,3.29,675.28,1233.25,27.132,7.12,31,3.84,30,0.578475336
VT,2022,3,307,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,0,361.2,13014.47,0,0,26.548,na,0,0,0,0.16,0,9.03,675.28,1233.25,27.132,7.12,31,3.84,0,0
VT,2022,3,308,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,3989.291277,9.6,13014.47,13.44470041,66.18025652,26.548,-19.9156927,90,53,212,26.54,91.19519859,0.24,675.28,1233.25,27.132,7.12,31,3.84,90,0.948220065
VT,2022,3,309,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,3500.613831,70,13014.47,4.481566804,22.06008551,26.548,-13.87159404,30,19,76,17.68,80.02403218,1.75,675.28,1233.25,27.132,7.12,31,3.84,30,0.675324675
VT,2022,3,310,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,7909.875709,0,13014.47,17.92626722,88.24034202,26.548,-33.13715853,120,59,236,45.34,180.8197587,0,675.28,1233.25,27.132,7.12,31,3.84,120,1
VT,2022,3,311,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,5969.766129,19.6,13014.47,8.963133609,44.12017101,26.548,-0.272372043,60,44,176,35.85,136.4688537,0.49,675.28,1233.25,27.132,7.12,31,3.84,60,0.897058824
VT,2022,3,312,9/29/22,1.5,17,6,15.24,0.2286,4.374453193,4245.22428,82.4,13014.47,2.240783402,11.03004275,26.548,-18.40466803,15,9,36,18.09,97.04582705,2.06,675.28,1233.25,27.132,7.12,31,3.84,15,0.628494139
VT,2022,4,407,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,6275.511597,45.6,13014.47,13.44470041,66.18025652,26.548,-19.9156927,90,53,212,41.09,143.4581951,1.14,675.28,1233.25,27.132,7.12,31,3.84,90,0.926617316
VT,2022,4,408,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,5899.34161,166.8,13014.47,4.481566804,22.06008551,26.548,-22.93774203,30,17,68,28.06,134.8589492,4.17,675.28,1233.25,27.132,7.12,31,3.84,30,0.75542522
VT,2022,4,409,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,6111.473998,0,13014.47,8.963133609,44.12017101,26.548,-9.338520039,60,40,160,41.34,139.7082956,0,675.28,1233.25,27.132,7.12,31,3.84,60,1
VT,2022,4,410,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,6299.558994,0,13014.47,17.92626722,88.24034202,26.548,-16.13813104,120,74,296,34.46,144.0079186,0,675.28,1233.25,27.132,7.12,31,3.84,120,1
VT,2022,4,411,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,0,1197.2,13014.47,0,0,26.548,na,0,0,0,1.19,0,29.93,675.28,1233.25,27.132,7.12,31,3.84,0,0
VT,2022,4,412,9/29/22,1.5,30,6,15.24,0.2286,4.374453193,1847.355336,58.4,13014.47,2.240783402,11.03004275,26.548,-45.60311202,15,6,24,6.83,42.23054299,1.46,675.28,1233.25,27.132,7.12,31,3.84,15,0.906976744
VT,2022,1,113,10/7/22,2,0,6,15.24,0.2286,4.374453193,2328.95888,66.8,13014.47,4.481566804,22.06008551,26.548,-45.60311202,30,12,48,6.75,53.24,1.67,563.57,1121.53,27.3615,7.06,50,3.85,30,0.555259654
VT,2022,1,114,10/7/22,2,0,6,15.24,0.2286,4.374453193,0,233.6,13014.47,0,0,26.548,na,0,0,0,0.01,0,5.84,563.57,1121.53,27.3615,7.06,50,3.85,0,0
VT,2022,1,115,10/7/22,2,0,6,15.24,0.2286,4.374453193,7857.830271,42.8,13014.47,17.92626722,88.24034202,26.548,-26.33754753,120,65,260,45.01,179.63,1.07,563.57,1121.53,27.3615,7.06,50,3.85,120,0.690303907
